,year,make,model,trim,vin,odometer,grade,price,province,claim,estimate,history_report,glass_record,repair,previous_repair,accident_repair,additional_repair,rebuild,total_disclosure_amount
151,2021,cfmoto,cforce,other,LCELDUZB2M6000162,179,2.9,"$5,300",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2022,alfa,romeo,other,ZASPAKBN8N7D32337,"76,351",4.4,"$25,600",kitchner,0.0,0.0,0.0,1584.0,0.0,0.0,0.0,0.0,0.0,1584.0
153,2022,maserati,levante,gt,ZN661XUA7NX392829,"108,761",3.1,"$34,500",kitchner,9749.0,0.0,9749.0,0.0,0.0,0.0,0.0,0.0,0.0,9749.0
154,2023,jeep,wrangler,willys,1C4HJXDN4PW594968,"60,608",4.3,"$35,000",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2024,jeep,wrangler,sport,1C4PJXAN5RW170718,"11,499",4.6,"$31,000",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2023,alfa,romeo,other,ZASPAKBN6P7D51469,"105,170",3.8,"$23,250",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2024,jeep,wrangler,willys,1C4PJXDG8RW280871,"36,407",4.2,"$42,600",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2024,jeep,grand,other,1C4RJKBG8R8572717,"21,214",3.1,"$43,000",kitchner,1336.0,0.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.0
159,2023,jeep,wrangler,willys,1C4HJXDGXPW506734,"56,233",4.1,"$35,000",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2023,jeep,wrangler,rubicon,1C4JJXR62PW620700,"70,337",4.9,"$38,500",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2022,jeep,wrangler,altitude,1C4HJXDG9NW261678,"110,297",2.0,"$20,750",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2020,chevrolet,equinox,lt,2GNAXKEV0L6284099,"97,042",4.0,"$12,500",kitchner,7653.0,0.0,7653.0,0.0,0.0,0.0,0.0,0.0,0.0,7653.0
163,2014,chevrolet,cruze,diesel,1G1P75SZ8E7398455,1,0.0,$550,kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2016,honda,odyssey,ex,5FNRL5H66GB512846,"305,625",1.0,"$1,950",kitchner,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0
165,2016,honda,pilot,ex,5FNYF6H75GB509454,"189,536",2.6,"$10,500",kitchner,0.0,0.0,0.0,0.0,750.0,0.0,12.0,0.0,0.0,762.0
166,2019,toyota,camry,xse,4T1B61HK0KU787445,"39,810",4.9,"$27,750",kitchner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2018,bmw,x4,xdrive28i,5UXXW3C5XJ0T81362,"109,587",2.7,"$13,000",kitchner,0.0,0.0,0.0,2545.0,0.0,0.0,0.0,0.0,0.0,2545.0
168,2024,subaru,ascent,touring,4S4WMAFD5R3405082,"153,457",3.8,"$25,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2017,hyundai,tucson,se,KM8J3CA28HU309065,"247,263",0.0,"$2,100",Moncton,6106.0,2705.75,8811.75,2494.0,0.0,0.0,0.0,0.0,0.0,11305.75
170,2018,chevrolet,equinox,lt,2GNAXJEV5J6206389,"131,010",0.0,"$6,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2021,ford,bronco,base,3FMCR9A61MRA56301,"123,240",0.0,"$14,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2020,ford,ranger,other,1FTER4FH6LLA31420,"84,257",0.0,"$28,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2019,ford,escape,se,1FMCU9GD5KUB88360,"116,893",0.0,"$9,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2022,lincoln,corsair,grand touring,5LMTJ5DZ4NUL32984,"80,460",0.0,"$23,100",Moncton,0.0,0.0,0.0,1268.0,0.0,0.0,0.0,0.0,0.0,1268.0
175,2025,ford,escape,other,1FMCU9MN0SUA66292,"36,301",0.0,"$24,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2023,ford,escape,other,1FMCU0E11PUA36152,"45,476",0.0,"$19,100",Moncton,0.0,0.0,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,1531.0
177,2021,ram,1500,express,3C6RR7KTXMG513245,"196,191",0.0,"$16,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2015,ram,1500,sport,1C6RR7MT9FS725353,"236,928",0.0,"$7,500",Moncton,80.0,0.0,80.0,668.0,0.0,0.0,0.0,0.0,0.0,748.0
179,2015,nissan,rogue,sv,5N1AT2MV3FC844162,"211,035",0.0,"$3,800",Moncton,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0
180,2011,jeep,wrangler,sahara,1J4AA5D12BL565668,"272,837",0.0,"$4,700",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2017,toyota,tacoma,trd sport crew cab short bed,5TFDZ5BN1HX028065,"146,429",0.0,"$28,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2014,mitsubishi,outlander,gt,JA4JZ4AX5EZ601382,"170,210",0.0,"$3,700",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2021,mazda,cx 30,gs,3MVDMBCL4MM210531,"198,444",0.0,"$10,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2025,subaru,crosstrek,onyx,JF2GUHFC6SH226133,"27,654",4.8,"$31,700",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2024,ford,f 150,other,1FTEW2LP1RFA39036,"46,486",4.5,"$46,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2024,chevrolet,silverado,other,2GC4YME7XR1212543,"90,231",2.7,"$49,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2025,subaru,crosstrek,convenience,JF2GUABC0SH230451,"26,144",4.8,"$28,900",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2024,ford,transit,other,1FTBR1C82RKA09970,"95,825",3.4,"$37,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2021,ram,1500,slt,3C6RR7LT9MG547692,"211,160",1.3,"$9,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2019,hyundai,santa,other,5NMS3CAA2KH070384,"113,659",2.0,"$6,800",Moncton,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,750.0
191,2021,volkswagen,tiguan,highline,3VV4B7AX8MM140950,"129,584",0.0,"$14,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2022,ram,1500,express,3C6RR7KTXNG355362,"45,637",0.0,"$36,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2021,subaru,wrx,other,JF1VA1A64M9803820,"119,005",0.0,"$16,100",Moncton,0.0,4752.23,4752.23,0.0,0.0,0.0,0.0,0.0,0.0,4752.23
194,2022,chevrolet,silverado,other,2GC4YPEY4N1219637,"83,415",0.0,"$59,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2023,ram,1500,slt,1C6RR7LT5PS583568,"52,795",0.0,"$38,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2020,volkswagen,passat,comfortline,1VWAA7A37LC006381,"127,991",0.0,"$11,300",Moncton,0.0,2971.53,2971.53,0.0,0.0,0.0,0.0,0.0,0.0,2971.53
197,2021,kia,sorento,other,5XYRGDLC8MG009612,"115,979",0.0,"$17,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2019,ford,escape,se,1FMCU9GDXKUA83121,"119,250",0.0,"$8,000",Moncton,8751.0,0.0,8751.0,1076.0,0.0,0.0,0.0,0.0,0.0,9827.0
199,2015,ford,escape,titanium,1FMCU9J93FUC46203,"201,643",0.0,"$2,700",Moncton,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,415.0
200,2021,volkswagen,tiguan,trendline,3VV0B7AX0MM069600,"141,398",0.0,"$12,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2024,chevrolet,silverado,other,2GC1YMEY3R1155324,"47,560",0.0,"$60,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2023,ram,1500,slt,3C6RR7LT4PG621007,"101,813",0.0,"$29,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2020,ram,1500,slt,3C6JR7ET2LG132643,"148,118",0.0,"$19,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2025,kia,carnival,lx,KNDNB5K30S6531459,"33,186",2.7,"$39,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2023,chevrolet,equinox,lt,3GNAXKEG8PS145203,"105,737",4.5,"$16,300",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2022,chevrolet,equinox,lt,3GNAXUEV0NL260783,"130,366",4.0,"$14,700",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2018,mitsubishi,eclipse,gt,JA4AT4AAXJZ615477,"199,297",2.0,"$4,000",Moncton,0.0,0.0,0.0,1634.0,0.0,0.0,0.0,0.0,0.0,1634.0
208,2023,jeep,wrangler,willys,1C4HJXDG4PW638078,"31,597",4.5,"$38,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2020,ford,escape,sel,1FMCU9H68LUA02330,"155,801",3.6,"$9,900",Moncton,0.0,0.0,0.0,3311.0,0.0,0.0,0.0,0.0,0.0,3311.0
210,2018,can am,outlander,other,3JBLKAU41JJ000103,"4,859",0.0,"$5,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2022,polaris,sportsman,other,4XASXE857NB196796,592,0.0,"$7,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2018,gmc,sierra,other,1GTV2MEC6JZ195285,"191,592",0.0,"$11,000",Moncton,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0
213,2021,honda,pilot,ex,5FNYF6H73MB508069,"72,240",0.0,"$35,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2021,nissan,kicks,sv,3N1CP5CV4ML531937,"57,595",0.0,"$15,400",Moncton,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0
215,2017,ford,escape,se,1FMCU9GD5HUE58762,"122,175",0.0,"$5,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2022,hyundai,elantra,essential,KMHLM4AG7NU278085,"75,520",0.0,"$15,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2022,chevrolet,blazer,lt,3GNKBHR43NS193355,"86,445",0.0,"$21,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2016,honda,civic,lx,2HGFC2F52GH036912,"240,437",0.0,"$4,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2015,ford,super,other,1F65F5KY0F0A03559,"169,495",2.7,"$3,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2023,toyota,tacoma,crew cab long bed,3TYDZ5BN4PT027680,"59,164",3.6,"$41,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2024,ford,edge,titanium,2FMPK4K96RBA99412,"73,003",4.1,"$23,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2024,gmc,yukon,sle,1GKS2FKDXRR151270,"90,879",4.8,"$52,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2024,chevrolet,malibu,other,1G1ZD5STXRF234763,"61,172",3.9,"$16,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2024,hyundai,venue,preferred,KMHRC8A37RU328488,"49,077",3.2,"$15,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2025,nissan,rogue,sv,JN8BT3BB2SW157534,"52,827",4.1,"$24,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2024,toyota,corolla,le,5YFB4MDE4RP205723,"60,105",4.4,"$21,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2025,ford,escape,other,1FMCU9GN4SUB07843,"38,572",4.3,"$22,900",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2025,kia,seltos,ex,KNDEUCAA9S7760831,"49,737",4.9,"$24,300",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2025,nissan,rogue,sv,JN8BT3BB1SW159906,"52,782",4.6,"$24,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2024,hyundai,venue,preferred,KMHRC8A39RU327861,"66,128",0.0,"$15,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2024,jeep,grand,other,1C4RJKBGXR8560262,"76,093",5.0,"$35,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2022,gmc,terrain,at4,3GKALYEV8NL164271,"79,167",5.0,"$22,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2025,gmc,sierra,other,1GT4UXEY8SF343684,"32,176",5.0,"$94,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2019,chevrolet,silverado,other,1GCPYCEF9KZ379343,"114,875",5.0,"$26,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2018,gmc,sierra,other,3GTU2PEJ4JG430147,"115,652",5.0,"$25,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2017,chevrolet,equinox,ls,2GNFLEEK7H6150061,"72,486",5.0,"$5,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2023,hyundai,tucson,essential,KM8JBCAE1PU197916,"70,053",5.0,"$20,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2021,toyota,highlander,hybrid xle,5TDGBRCH7MS526238,"121,605",5.0,"$29,000",Moncton,15068.0,0.0,15068.0,0.0,0.0,0.0,0.0,0.0,0.0,15068.0
239,2023,chevrolet,traverse,rs,1GNEVJKW6PJ266522,"55,983",5.0,"$43,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2017,ford,escape,se,1FMCU9GD6HUD69749,"87,373",5.0,"$6,400",Moncton,8765.0,692.79,9457.79,983.0,0.0,0.0,0.0,0.0,0.0,10440.79
241,2020,ford,explorer,platinum,1FM5K8HCXLGB44028,"100,672",5.0,"$25,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2023,subaru,solterra,other,JTMABABA0PA033532,"59,142",5.0,"$21,700",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2012,gmc,terrain,sle,2GKALMEK6C6296090,"103,622",5.0,"$2,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2017,gmc,sierra,other,1GTV2MEC5HZ361886,"190,616",5.0,"$12,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2016,gmc,sierra,other,1GTV2MECXGZ189319,"179,880",5.0,"$12,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2018,mazda,mazda3,gs,3MZBN1V70JM237539,"265,856",5.0,"$3,900",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2020,cadillac,xt4,sport,1GYFZFR41LF086892,"228,281",5.0,"$9,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2021,gmc,sierra,other,1GTR9AEF5MZ169576,"224,004",5.0,"$12,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2019,ford,edge,sel,2FMPK4J91KBB15328,"156,060",5.0,"$7,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2016,nissan,rogue,other,5N1AT2MV3GC852800,"222,697",5.0,"$3,400",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2014,dodge,grand,other,2C4RDGBG2ER416627,"280,881",5.0,$900,Moncton,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,594.0
252,2012,toyota,camry,xle,4T1BF1FK5CU599802,"186,093",5.0,"$5,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2019,ford,escape,se,1FMCU9GD5KUA08245,"78,063",5.0,"$8,800",Moncton,14821.0,0.0,14821.0,0.0,0.0,0.0,0.0,0.0,0.0,14821.0
254,2014,ford,econoline,other,1FTNE2EW8EDA52699,"294,160",5.0,$800,Moncton,13161.0,0.0,13161.0,619.0,0.0,0.0,0.0,0.0,0.0,13780.0
255,2019,ford,edge,sel,2FMPK4J9XKBB15201,"186,466",2.5,"$3,700",Moncton,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,750.0
256,2016,ram,1500,express,3C6JR7AT2GG307940,"170,681",2.0,"$12,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2018,mazda,cx 5,gs,JM3KFBCM3J0396578,"124,065",2.1,"$8,700",Moncton,0.0,0.0,0.0,1490.0,850.0,0.0,0.0,0.0,0.0,2340.0
258,2020,honda,civic,sport,2HGFC4B85LH401542,"199,773",4.0,"$11,600",Moncton,1880.0,0.0,1880.0,982.0,0.0,0.0,0.0,0.0,0.0,2862.0
259,2022,jeep,gladiator,rubicon,1C6JJTBG2NL169379,"72,801",3.1,"$35,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2017,bmw,2,other,WBA2H9C39HV642188,"156,741",3.4,"$10,800",Moncton,0.0,8569.56,8569.56,0.0,0.0,0.0,0.0,0.0,0.0,8569.56
261,2016,nissan,rogue,s,5N1AT2MV6GC878436,"214,567",1.6,"$2,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2021,ford,edge,sel,2FMPK4J92MBA40271,"161,782",4.6,"$12,900",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2019,ford,escape,sel,1FMCU9HDXKUB70046,"110,501",3.6,"$12,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2020,ford,escape,titanium,1FMCU9DZ4LUB32458,"245,950",3.1,"$3,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2019,hyundai,tucson,preferred,KM8J3CA45KU079400,"162,557",2.1,"$6,600",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2020,toyota,corolla,cvt,JTNK4RBE9L3090189,"138,006",3.3,"$14,100",Moncton,2235.0,0.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.0
267,2022,chevrolet,spark,other,KL8CF6SA3NC032699,"47,059",4.0,"$15,100",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2019,mazda,cx 3,gt,JM1DKFD78K0449533,"155,760",4.4,"$10,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2022,hyundai,venue,trend,KMHRC8A30NU141975,"70,186",2.5,"$12,800",Moncton,4395.0,0.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.0
270,2024,mitsubishi,eclipse,gt,JA4ATVAA4RZ605528,"17,287",4.6,"$21,600",Moncton,22318.0,0.0,22318.0,0.0,0.0,0.0,0.0,0.0,0.0,22318.0
271,2018,hyundai,santa,other,5XYZUDLB7JG540635,"161,443",2.9,"$9,100",Moncton,5017.0,0.0,5017.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.0
272,2023,hyundai,kona,preferred,KM8K2CAB0PU968926,"24,863",4.5,"$19,600",Moncton,1292.0,0.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0
273,2018,honda,cr v,other,2HKRW2H93JH135594,"124,895",2.2,"$14,500",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2024,chevrolet,equinox,rs,3GNAXWEG9RS149870,"40,143",4.1,"$26,000",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2017,hyundai,tucson,se,KM8J3CA40HU577643,"192,451",2.8,"$6,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2023,hyundai,kona,preferred,KM8K2CABXPU025412,"69,310",5.0,"$19,200",Moncton,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0
277,2025,nissan,kicks,s,3N8AP6BA5SL421778,"6,532",5.0,"$22,800",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2025,gmc,hummer,other,1GKB0NDE9SU104000,"34,403",5.0,"$80,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2016,chevrolet,silverado,other,1GCVKREC8GZ294292,"107,256",5.0,"$17,200",Moncton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2017,ford,f 150,other,1FTEW1EG7HFB37025,"242,442",5.0,"$1,700",Moncton,0.0,0.0,0.0,1000.0,850.0,0.0,0.0,0.0,0.0,1850.0
281,2019,ford,f 150,other,1FTFW1E44KFC50495,"95,056",2.8,"$30,900 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2023,ford,maverick,xlt,3FTTW8F95PRA73648,"37,821",4.4,"$32,600 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2022,jeep,grand,other,1C4RJYD67N8755916,"58,830",3.2,"$33,100 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2023,ford,bronco,other,1FMEE5DPXPLB49077,"39,687",3.7,"$46,000 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2024,gmc,yukon,denali,1GKS2EKL0RR107165,"66,091",3.7,"$99,500 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2025,ford,escape,other,1FMCU0E12SUA61747,"12,438",4.6,"$31,200 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2024,volkswagen,atlas,comfortline,1V2LE2CA0RC201258,"39,616",4.4,"$36,400 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2022,jeep,grand,other,1C4RJKEG0N8586441,"53,370",4.8,"$45,000 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2022,lincoln,aviator,reserve,5LM5J7XC6NGL01861,"103,598",3.8,"$34,600 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2023,cadillac,ct4,sport,1G6DG5RK4P0139754,"29,526",4.1,"$37,600 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2023,honda,hr v,sport,3CZRZ2H53PM102029,"64,389",3.9,"$27,000 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2022,honda,cr v,other,2HKRW2H23NH209685,"42,682",3.3,"$25,900 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2019,ford,ecosport,se,MAJ3S2GE4KC290741,"43,424",3.3,"$12,100 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2024,honda,passport,trailsport,5FNYF8H65RB500095,"29,685",4.8,"$46,400 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2024,ford,maverick,xlt,3FTTW8J94RRA57466,"7,712",4.8,"$37,000 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2022,ford,bronco,other,3FMCR9B64NRE06892,"52,679",4.1,"$22,200 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2023,ford,bronco,other,3FMCR9B61PRE13155,"38,779",3.8,"$23,900 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2022,ford,escape,se,1FMCU0EZ3NUA51349,"59,945",3.3,"$18,200 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2019,ford,ranger,xlt,1FTER1FH2KLA43111,"64,210",4.6,"$27,200 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2017,ford,f 150,other,1FTFW1EF1HFB94168,"89,417",4.3,"$26,300 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2023,ford,f 150,other,1FTFW1E53PFD00609,"101,079",4.3,"$37,800 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2022,ford,escape,se,1FMCU0EZ6NUA77654,"97,332",4.3,"$16,800 ",QC,0.0,9275.8,9275.8,0.0,0.0,0.0,0.0,0.0,0.0,9275.8
303,2020,ford,f 150,other,1FTEW1EP1LFB91820,"111,452",4.3,"$30,400 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2018,kia,rio,ex,3KPA35AB7JE019095,"59,676",4.3,"$13,000 ",QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
